Unnamed: 0,Year,Player,Pos,Age,Tm,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,blanl,OWS,DWS,WS,WS/48,blank2,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,height,weight,birth_date,college,Salary
24283,2017.0,Taj Gibson,PF,31.0,OKC,23.0,16.0,487.0,13.8,0.528,0.006,0.218,8.6,14.8,11.7,4.2,1.4,2.5,12.5,19.5,,0.2,0.6,0.8,0.076,,-3.9,-0.7,-4.6,-0.3,89.0,179.0,0.497,1.0,1.0,1.0,88.0,178.0,0.494,0.5,28.0,39.0,0.718,38.0,65.0,103.0,13.0,14.0,15.0,28.0,40.0,207.0,6-9,225.0,"June 24, 1985",University of Southern California,14000000.0
24284,2017.0,Manu Ginobili,SG,39.0,SAS,69.0,0.0,1291.0,13.9,0.532,0.517,0.244,2.5,11.1,6.9,20.8,3.2,1.0,16.5,20.4,,0.6,2.4,3.0,0.11,,0.5,1.4,1.9,1.3,171.0,439.0,0.39,89.0,227.0,0.392,82.0,212.0,0.387,0.491,86.0,107.0,0.804,28.0,129.0,157.0,183.0,82.0,16.0,96.0,119.0,517.0,6-6,205.0,"July 28, 1977",,2500000.0
24285,2017.0,Rudy Gobert,C,24.0,UTA,81.0,81.0,2744.0,23.3,0.682,0.002,0.763,13.6,29.5,21.8,5.7,0.9,6.4,15.1,16.7,,8.3,6.0,14.3,0.25,,1.4,4.5,5.8,5.4,413.0,624.0,0.662,0.0,1.0,0.0,413.0,623.0,0.663,0.662,311.0,476.0,0.653,314.0,721.0,1035.0,97.0,49.0,214.0,148.0,246.0,1137.0,7-1,245.0,"June 26, 1992",,21974719.0
24289,2017.0,Aaron Gordon,SF,21.0,ORL,80.0,72.0,2298.0,14.4,0.53,0.309,0.251,5.3,14.1,9.6,10.5,1.4,1.4,8.5,20.1,,2.0,1.7,3.7,0.076,,-0.2,-0.4,-0.7,0.8,393.0,865.0,0.454,77.0,267.0,0.288,316.0,598.0,0.528,0.499,156.0,217.0,0.719,116.0,289.0,405.0,150.0,64.0,40.0,89.0,172.0,1019.0,6-9,220.0,"September 16, 1995",University of Arizona,5504420.0
24290,2017.0,Eric Gordon,SG,28.0,HOU,75.0,15.0,2323.0,13.1,0.557,0.651,0.172,1.4,8.1,4.7,12.3,1.0,1.4,10.0,22.1,,2.5,1.4,3.8,0.079,,1.0,-2.4,-1.4,0.4,412.0,1016.0,0.406,246.0,661.0,0.372,166.0,355.0,0.468,0.527,147.0,175.0,0.84,29.0,172.0,201.0,188.0,48.0,40.0,121.0,150.0,1217.0,6-4,215.0,"December 25, 1988",Indiana University,12943020.0
24291,2017.0,Marcin Gortat,C,32.0,WAS,82.0,82.0,2556.0,15.5,0.593,0.003,0.236,10.6,26.8,18.7,6.8,0.8,2.1,13.7,14.7,,3.9,2.9,6.8,0.128,,-0.9,1.2,0.4,1.5,390.0,674.0,0.579,0.0,2.0,0.0,390.0,672.0,0.58,0.579,103.0,159.0,0.648,238.0,611.0,849.0,121.0,40.0,65.0,118.0,213.0,883.0,6-11,240.0,"February 17, 1984",,12782609.0
24292,2017.0,Treveon Graham,SG,23.0,CHO,27.0,1.0,189.0,10.6,0.612,0.375,0.375,2.9,10.0,6.4,4.7,1.6,0.5,6.0,11.8,,0.3,0.2,0.4,0.108,,-1.5,-1.3,-2.8,0.0,19.0,40.0,0.475,9.0,15.0,0.6,10.0,25.0,0.4,0.588,10.0,15.0,0.667,5.0,17.0,22.0,6.0,6.0,1.0,3.0,18.0,57.0,6-6,220.0,"October 29, 1993",Virginia Commonwealth University,1312611.0
24293,2017.0,Jerami Grant,SF,22.0,TOT,80.0,4.0,1531.0,10.1,0.556,0.354,0.448,2.7,12.2,7.4,4.2,1.1,4.1,10.1,12.1,,1.1,1.8,2.9,0.091,,-3.0,0.9,-2.1,0.0,152.0,328.0,0.463,43.0,116.0,0.371,109.0,212.0,0.514,0.529,90.0,147.0,0.612,38.0,168.0,206.0,46.0,33.0,79.0,44.0,149.0,437.0,6-8,210.0,"March 12, 1994",Syracuse University,1524305.0
24294,2017.0,Jerami Grant,SF,22.0,PHI,2.0,0.0,41.0,3.3,0.39,0.118,0.471,0.0,18.9,9.4,0.0,0.0,7.7,12.8,24.9,,-0.2,0.0,-0.1,-0.14,,-14.0,-2.6,-16.6,-0.2,6.0,17.0,0.353,0.0,2.0,0.0,6.0,15.0,0.4,0.353,4.0,8.0,0.5,0.0,7.0,7.0,0.0,0.0,4.0,3.0,5.0,16.0,6-8,210.0,"March 12, 1994",Syracuse University,1524305.0
24295,2017.0,Jerami Grant,SF,22.0,OKC,78.0,4.0,1490.0,10.3,0.566,0.367,0.447,2.8,12.0,7.4,4.3,1.1,4.0,9.9,11.8,,1.3,1.7,3.0,0.098,,-2.7,1.0,-1.7,0.1,146.0,311.0,0.469,43.0,114.0,0.377,103.0,197.0,0.523,0.539,86.0,139.0,0.619,38.0,161.0,199.0,46.0,33.0,75.0,41.0,144.0,421.0,6-8,210.0,"March 12, 1994",Syracuse University,1524305.0
24296,2017.0,Jerian Grant,PG,24.0,CHI,63.0,28.0,1028.0,13.1,0.555,0.445,0.243,1.8,9.9,5.8,17.3,2.3,0.6,11.7,16.0,,1.3,1.2,2.5,0.118,,0.0,-0.3,-0.3,0.4,128.0,301.0,0.425,49.0,134.0,0.366,79.0,167.0,0.473,0.507,65.0,73.0,0.89,17.0,94.0,111.0,120.0,47.0,8.0,44.0,93.0,370.0,6-4,195.0,"October 9, 1992",University of Notre Dame,1713840.0
24297,2017.0,Danny Green,SG,29.0,SAS,68.0,68.0,1807.0,10.2,0.537,0.693,0.071,2.0,11.8,7.0,9.6,2.0,2.6,14.1,13.5,,0.4,3.0,3.4,0.09,,-0.3,2.7,2.4,2.0,176.0,449.0,0.392,118.0,311.0,0.379,58.0,138.0,0.42,0.523,27.0,32.0,0.844,31.0,193.0,224.0,124.0,71.0,58.0,76.0,120.0,497.0,6-6,215.0,"June 22, 1987",University of North Carolina,10000000.0
24298,2017.0,Draymond Green,PF,26.0,GSW,76.0,76.0,2471.0,16.5,0.522,0.405,0.328,4.6,20.9,13.3,27.6,3.0,3.4,19.8,16.2,,2.8,5.4,8.2,0.16,,0.4,5.0,5.4,4.6,272.0,650.0,0.418,81.0,263.0,0.308,191.0,387.0,0.494,0.481,151.0,213.0,0.709,98.0,501.0,599.0,533.0,154.0,106.0,184.0,217.0,776.0,6-7,230.0,"March 4, 1990",Michigan State University,16400000.0
24299,2017.0,Gerald Green,SF,31.0,BOS,47.0,0.0,538.0,12.0,0.524,0.478,0.177,3.6,13.9,8.8,9.8,0.8,1.1,9.1,22.7,,0.1,0.4,0.6,0.051,,-1.9,-2.7,-4.7,-0.4,95.0,232.0,0.409,39.0,111.0,0.351,56.0,121.0,0.463,0.494,33.0,41.0,0.805,17.0,68.0,85.0,33.0,9.0,7.0,25.0,48.0,262.0,6-7,205.0,"January 26, 1986",,947248.0
24300,2017.0,JaMychal Green,PF,26.0,MEM,77.0,75.0,2101.0,13.5,0.601,0.29,0.334,8.8,21.1,14.8,6.3,1.1,1.5,14.1,14.4,,3.1,2.6,5.8,0.131,,-0.4,1.0,0.6,1.4,250.0,500.0,0.5,55.0,145.0,0.379,195.0,355.0,0.549,0.555,134.0,167.0,0.802,167.0,377.0,544.0,84.0,46.0,34.0,94.0,248.0,689.0,6-9,227.0,"June 21, 1990",University of Alabama,8533333.0
24301,2017.0,Jeff Green,PF,30.0,ORL,69.0,11.0,1534.0,10.5,0.505,0.346,0.301,2.7,12.8,7.6,8.1,1.2,0.7,10.6,20.3,,-0.2,0.9,0.7,0.022,,-2.8,-1.8,-4.6,-1.0,220.0,558.0,0.394,53.0,193.0,0.275,167.0,365.0,0.458,0.442,145.0,168.0,0.863,39.0,175.0,214.0,81.0,37.0,13.0,75.0,103.0,638.0,6-9,235.0,"August 28, 1986",Georgetown University,2116955.0
24302,2017.0,Blake Griffin,PF,27.0,LAC,61.0,61.0,2076.0,22.7,0.569,0.116,0.434,6.1,20.2,13.4,24.5,1.4,0.9,10.9,28.0,,5.4,2.4,7.7,0.179,,3.2,1.3,4.4,3.4,479.0,971.0,0.493,38.0,113.0,0.336,441.0,858.0,0.514,0.513,320.0,421.0,0.76,111.0,385.0,496.0,300.0,58.0,23.0,142.0,157.0,1316.0,6-10,251.0,"March 16, 1989",University of Oklahoma,29512900.0
24303,2017.0,Justin Hamilton,C,26.0,BRK,64.0,7.0,1177.0,13.6,0.55,0.478,0.137,6.5,17.0,11.8,7.3,1.2,2.8,9.7,16.2,,1.0,1.0,2.1,0.084,,-0.9,0.2,-0.8,0.4,174.0,379.0,0.459,55.0,181.0,0.304,119.0,198.0,0.601,0.532,39.0,52.0,0.75,71.0,191.0,262.0,55.0,29.0,43.0,43.0,91.0,442.0,7-0,260.0,"April 1, 1990",Louisiana State University,1000000.0
24304,2017.0,A.J. Hammons,C,24.0,DAL,22.0,0.0,163.0,8.4,0.472,0.238,0.476,5.4,20.9,12.8,3.8,0.3,7.2,16.4,17.6,,-0.2,0.2,0.0,-0.001,,-7.5,1.9,-5.6,-0.1,17.0,42.0,0.405,5.0,10.0,0.5,12.0,32.0,0.375,0.464,9.0,20.0,0.45,8.0,28.0,36.0,4.0,1.0,13.0,10.0,21.0,48.0,7-0,260.0,"August 27, 1992",Purdue University,1312611.0
24305,2017.0,Tim Hardaway,SG,24.0,ATL,79.0,30.0,2154.0,15.2,0.568,0.457,0.235,1.8,9.5,5.7,14.3,1.3,0.6,9.5,22.5,,2.7,2.1,4.8,0.107,,1.3,-1.5,-0.3,0.9,415.0,912.0,0.455,149.0,417.0,0.357,266.0,495.0,0.537,0.537,164.0,214.0,0.766,35.0,189.0,224.0,182.0,55.0,15.0,106.0,103.0,1143.0,6-6,205.0,"March 16, 1992",University of Michigan,16500000.0
24306,2017.0,James Harden,PG,27.0,HOU,81.0,81.0,2947.0,27.3,0.613,0.493,0.575,3.5,20.9,12.2,50.7,2.0,1.0,19.5,34.2,,11.5,3.6,15.0,0.245,,8.7,1.5,10.1,9.0,674.0,1533.0,0.44,262.0,756.0,0.347,412.0,777.0,0.53,0.525,746.0,881.0,0.847,95.0,564.0,659.0,906.0,120.0,37.0,464.0,215.0,2356.0,6-5,220.0,"August 26, 1989",Arizona State University,28299399.0
24307,2017.0,Maurice Harkless,SF,23.0,POR,77.0,69.0,2223.0,13.2,0.57,0.311,0.199,6.2,10.8,8.5,6.0,1.9,2.5,11.1,15.1,,2.4,1.9,4.2,0.092,,0.0,0.8,0.8,1.5,314.0,624.0,0.503,68.0,194.0,0.351,246.0,430.0,0.572,0.558,77.0,124.0,0.621,125.0,216.0,341.0,89.0,85.0,70.0,85.0,214.0,773.0,6-9,215.0,"May 11, 1993",St. John's University,10162922.0
24309,2017.0,Montrezl Harrell,C,23.0,HOU,58.0,14.0,1064.0,19.2,0.662,0.02,0.351,8.3,14.2,11.2,9.6,0.9,3.2,9.9,17.6,,3.1,1.0,4.1,0.183,,0.8,0.2,0.9,0.8,225.0,345.0,0.652,1.0,7.0,0.143,224.0,338.0,0.663,0.654,76.0,121.0,0.628,81.0,138.0,219.0,64.0,20.0,42.0,44.0,126.0,527.0,6-8,240.0,"January 26, 1994",University of Louisville,1471382.0
24310,2017.0,Devin Harris,PG,33.0,DAL,65.0,0.0,1087.0,13.8,0.549,0.519,0.378,1.1,13.0,6.8,20.0,2.1,0.6,12.5,19.7,,1.1,1.1,2.2,0.096,,-0.1,-0.3,-0.4,0.4,136.0,341.0,0.399,58.0,177.0,0.328,78.0,164.0,0.476,0.484,107.0,129.0,0.829,11.0,116.0,127.0,136.0,43.0,7.0,57.0,101.0,437.0,6-3,192.0,"February 27, 1983",University of Wisconsin,4402546.0
24311,2017.0,Gary Harris,SG,22.0,DEN,57.0,56.0,1782.0,16.5,0.611,0.4,0.21,3.0,8.0,5.5,13.6,1.9,0.3,9.8,18.4,,3.9,0.7,4.6,0.124,,3.1,-1.6,1.5,1.6,320.0,637.0,0.502,107.0,255.0,0.42,213.0,382.0,0.558,0.586,104.0,134.0,0.776,48.0,130.0,178.0,164.0,71.0,8.0,76.0,92.0,851.0,6-4,210.0,"September 14, 1994",Michigan State University,2550055.0
24312,2017.0,Joe Harris,SG,25.0,BRK,52.0,11.0,1138.0,9.0,0.558,0.61,0.135,1.5,12.0,6.8,7.3,1.2,0.5,12.5,16.5,,0.1,0.6,0.8,0.032,,-1.4,-1.5,-3.0,-0.3,154.0,362.0,0.425,85.0,221.0,0.385,69.0,141.0,0.489,0.543,35.0,49.0,0.714,16.0,131.0,147.0,54.0,30.0,8.0,55.0,121.0,428.0,6-6,219.0,"September 6, 1991",University of Virginia,1524305.0
24314,2017.0,Tobias Harris,PF,24.0,DET,82.0,48.0,2567.0,16.9,0.568,0.295,0.213,2.6,15.6,8.8,8.8,1.2,1.3,7.6,21.7,,4.0,2.8,6.9,0.129,,1.1,0.1,1.2,2.1,511.0,1063.0,0.481,109.0,314.0,0.347,402.0,749.0,0.537,0.532,190.0,226.0,0.841,63.0,353.0,416.0,142.0,60.0,39.0,95.0,133.0,1321.0,6-9,235.0,"July 15, 1992",University of Tennessee,16000000.0
24316,2017.0,Andrew Harrison,PG,22.0,MEM,72.0,18.0,1474.0,8.7,0.477,0.433,0.539,1.7,9.0,5.3,20.0,1.9,1.3,16.0,16.4,,0.0,1.5,1.6,0.051,,-2.4,0.0,-2.5,-0.2,117.0,360.0,0.325,43.0,156.0,0.276,74.0,204.0,0.363,0.385,148.0,194.0,0.763,23.0,113.0,136.0,198.0,54.0,20.0,85.0,194.0,425.0,6-6,213.0,"October 28, 1994",University of Kentucky,1312611.0
24317,2017.0,Udonis Haslem,C,36.0,MIA,17.0,0.0,130.0,8.4,0.524,0.13,0.652,6.7,24.1,15.3,6.4,1.9,0.6,21.3,12.8,,0.0,0.2,0.2,0.069,,-4.9,1.1,-3.7,-0.1,11.0,23.0,0.478,0.0,3.0,0.0,11.0,20.0,0.55,0.478,9.0,15.0,0.6,8.0,28.0,36.0,6.0,5.0,1.0,8.0,22.0,31.0,6-8,235.0,"June 9, 1980",University of Florida,2328652.0
24318,2017.0,Spencer Hawes,PF,28.0,TOT,54.0,1.0,797.0,15.6,0.562,0.292,0.188,5.3,21.5,13.4,16.5,0.9,3.3,14.0,19.8,,0.7,1.0,1.7,0.102,,-1.2,0.8,-0.5,0.3,134.0,277.0,0.484,25.0,81.0,0.309,109.0,196.0,0.556,0.529,44.0,52.0,0.846,38.0,153.0,191.0,81.0,15.0,30.0,49.0,77.0,337.0,7-1,245.0,"April 28, 1988",University of Washington,6021175.0
24319,2017.0,Spencer Hawes,PF,28.0,CHO,35.0,1.0,626.0,14.8,0.545,0.252,0.156,5.6,20.2,12.8,16.1,1.0,3.6,14.7,19.6,,0.3,0.8,1.1,0.086,,-1.8,1.2,-0.6,0.2,104.0,218.0,0.477,16.0,55.0,0.291,88.0,163.0,0.54,0.514,30.0,34.0,0.882,32.0,114.0,146.0,62.0,13.0,26.0,40.0,61.0,254.0,7-1,245.0,"April 28, 1988",University of Washington,6021175.0
24320,2017.0,Spencer Hawes,PF,28.0,MIL,19.0,0.0,171.0,18.6,0.62,0.441,0.305,4.1,26.3,15.3,17.7,0.6,2.1,11.9,20.3,,0.4,0.2,0.6,0.16,,1.0,-1.0,0.0,0.1,30.0,59.0,0.508,9.0,26.0,0.346,21.0,33.0,0.636,0.585,14.0,18.0,0.778,6.0,39.0,45.0,19.0,2.0,4.0,9.0,16.0,83.0,7-1,245.0,"April 28, 1988",University of Washington,6021175.0
24321,2017.0,Gordon Hayward,SF,26.0,UTA,73.0,73.0,2516.0,22.2,0.595,0.324,0.371,2.3,15.4,9.0,18.2,1.5,0.6,9.4,27.6,,7.1,3.3,10.4,0.199,,4.2,0.0,4.2,4.0,545.0,1156.0,0.471,149.0,374.0,0.398,396.0,782.0,0.506,0.536,362.0,429.0,0.844,49.0,344.0,393.0,252.0,73.0,20.0,140.0,117.0,1601.0,6-8,226.0,"March 23, 1990",Butler University,29727900.0
24322,2017.0,Gerald Henderson,SG,29.0,PHI,72.0,41.0,1667.0,10.8,0.529,0.313,0.298,2.2,10.0,6.1,10.5,1.2,0.7,9.0,17.9,,1.0,1.0,2.1,0.059,,-1.8,-1.2,-3.1,-0.5,234.0,553.0,0.423,61.0,173.0,0.353,173.0,380.0,0.455,0.478,133.0,165.0,0.806,34.0,151.0,185.0,112.0,41.0,15.0,62.0,129.0,662.0,6-5,215.0,"December 9, 1987",Duke University,1000000.0
24323,2017.0,John Henson,C,26.0,MIL,58.0,39.0,1123.0,15.3,0.55,0.003,0.346,9.6,20.8,15.3,7.7,1.3,6.1,13.0,16.6,,1.1,1.6,2.7,0.115,,-2.6,2.5,-0.1,0.5,159.0,309.0,0.515,0.0,1.0,0.0,159.0,308.0,0.516,0.515,74.0,107.0,0.692,92.0,203.0,295.0,57.0,29.0,78.0,53.0,151.0,392.0,6-11,229.0,"December 28, 1990",University of North Carolina,11422536.0
24324,2017.0,Juan Hernangomez,PF,21.0,DEN,62.0,9.0,842.0,13.3,0.592,0.504,0.339,5.7,18.7,12.3,4.7,1.7,1.1,10.7,14.6,,1.2,0.6,1.8,0.103,,-0.1,-1.2,-1.3,0.1,101.0,224.0,0.451,46.0,113.0,0.407,55.0,111.0,0.495,0.554,57.0,76.0,0.75,43.0,144.0,187.0,29.0,29.0,12.0,31.0,62.0,305.0,6-9,230.0,"September 28, 1995",,2076840.0
24325,2017.0,Willy Hernangomez,C,22.0,NYK,72.0,22.0,1324.0,18.9,0.564,0.032,0.269,13.8,27.1,20.4,11.5,1.5,2.2,16.1,20.3,,1.8,1.6,3.4,0.123,,-0.6,0.6,0.0,0.7,246.0,465.0,0.529,4.0,15.0,0.267,242.0,450.0,0.538,0.533,91.0,125.0,0.728,170.0,332.0,502.0,96.0,41.0,36.0,100.0,150.0,587.0,6-11,240.0,"May 27, 1994",,1435750.0
24326,2017.0,Mario Hezonja,SF,21.0,ORL,65.0,2.0,960.0,7.2,0.45,0.436,0.152,2.2,14.7,8.3,9.6,1.5,1.2,14.1,18.8,,-1.4,0.7,-0.7,-0.034,,-4.8,-1.0,-5.8,-0.9,117.0,330.0,0.355,43.0,144.0,0.299,74.0,186.0,0.398,0.42,40.0,50.0,0.8,20.0,126.0,146.0,62.0,30.0,14.0,58.0,74.0,317.0,6-8,215.0,"February 25, 1995",,4078320.0
24330,2017.0,Buddy Hield,SG,23.0,TOT,82.0,55.0,1888.0,11.8,0.54,0.493,0.099,2.0,13.5,7.8,10.3,1.0,0.4,11.2,21.4,,0.0,1.3,1.3,0.032,,-0.9,-1.9,-2.8,-0.4,327.0,768.0,0.426,148.0,379.0,0.391,179.0,389.0,0.46,0.522,64.0,76.0,0.842,35.0,234.0,269.0,121.0,38.0,9.0,101.0,115.0,866.0,6-4,214.0,"December 17, 1993",University of Oklahoma,3675480.0
24331,2017.0,Buddy Hield,SG,23.0,NOP,57.0,37.0,1161.0,9.9,0.502,0.511,0.07,1.7,13.4,7.5,10.3,0.8,0.5,9.0,20.4,,-0.4,0.9,0.5,0.019,,-1.9,-1.7,-3.6,-0.5,185.0,472.0,0.392,89.0,241.0,0.369,96.0,231.0,0.416,0.486,29.0,33.0,0.879,19.0,147.0,166.0,77.0,18.0,7.0,48.0,81.0,488.0,6-4,214.0,"December 17, 1993",University of Oklahoma,3675480.0
24332,2017.0,Buddy Hield,SG,23.0,SAC,25.0,18.0,727.0,14.9,0.6,0.466,0.145,2.6,13.6,8.2,10.3,1.4,0.3,14.4,22.9,,0.4,0.4,0.8,0.053,,0.8,-2.2,-1.5,0.1,142.0,296.0,0.48,59.0,138.0,0.428,83.0,158.0,0.525,0.579,35.0,43.0,0.814,16.0,87.0,103.0,44.0,20.0,2.0,53.0,34.0,378.0,6-4,214.0,"December 17, 1993",University of Oklahoma,3675480.0
24333,2017.0,Nene Hilario,C,34.0,HOU,67.0,8.0,1198.0,18.9,0.63,0.023,0.496,8.6,16.9,12.8,8.6,2.2,2.7,13.1,19.7,,2.5,1.6,4.1,0.165,,-0.4,0.9,0.5,0.8,245.0,397.0,0.617,3.0,9.0,0.333,242.0,388.0,0.624,0.621,116.0,197.0,0.589,95.0,186.0,281.0,65.0,56.0,40.0,73.0,163.0,609.0,6-11,250.0,"September 13, 1982",,3477600.0
24334,2017.0,George Hill,PG,30.0,UTA,49.0,49.0,1544.0,19.3,0.599,0.384,0.323,1.8,10.5,6.2,22.6,1.7,0.6,10.9,23.5,,4.0,1.9,5.9,0.182,,3.8,-0.3,3.6,2.2,289.0,606.0,0.477,94.0,233.0,0.403,195.0,373.0,0.523,0.554,157.0,196.0,0.801,23.0,144.0,167.0,203.0,50.0,11.0,85.0,114.0,829.0,6-3,188.0,"May 4, 1986",Indiana University-Purdue University Indianapolis,20000000.0
24336,2017.0,Solomon Hill,SF,25.0,NOP,80.0,71.0,2374.0,8.0,0.528,0.566,0.268,2.3,11.4,6.8,8.1,1.5,1.1,13.3,11.5,,0.4,2.3,2.7,0.055,,-1.8,1.5,-0.3,1.0,183.0,477.0,0.384,94.0,270.0,0.348,89.0,207.0,0.43,0.482,103.0,128.0,0.805,51.0,256.0,307.0,141.0,71.0,32.0,82.0,182.0,563.0,6-7,225.0,"March 18, 1991",University of Arizona,12236535.0
24338,2017.0,Jrue Holiday,PG,26.0,NOP,67.0,61.0,2190.0,17.1,0.532,0.314,0.188,2.2,10.6,6.4,35.9,2.2,1.6,16.7,23.5,,1.2,2.6,3.8,0.084,,1.2,0.5,1.7,2.0,405.0,894.0,0.453,100.0,281.0,0.356,305.0,613.0,0.498,0.509,119.0,168.0,0.708,46.0,218.0,264.0,488.0,100.0,43.0,194.0,133.0,1029.0,6-4,205.0,"June 12, 1990","University of California, Los Angeles",25686667.0
24339,2017.0,Justin Holiday,SG,27.0,NYK,82.0,4.0,1639.0,12.7,0.549,0.507,0.149,1.8,13.1,7.4,9.2,2.0,1.5,10.3,16.9,,1.3,1.2,2.5,0.073,,-0.3,-0.8,-1.1,0.4,233.0,538.0,0.433,97.0,273.0,0.355,136.0,265.0,0.513,0.523,66.0,80.0,0.825,27.0,198.0,225.0,102.0,65.0,31.0,66.0,109.0,629.0,6-6,185.0,"April 5, 1989",University of Washington,4615385.0
24340,2017.0,Rondae Hollis-Jefferson,SF,22.0,BRK,78.0,50.0,1761.0,13.7,0.517,0.124,0.467,5.8,21.1,13.6,13.4,2.2,1.9,15.1,18.7,,0.4,2.2,2.6,0.07,,-2.9,1.9,-1.0,0.4,235.0,542.0,0.434,15.0,67.0,0.224,220.0,475.0,0.463,0.447,190.0,253.0,0.751,96.0,356.0,452.0,154.0,82.0,44.0,116.0,177.0,675.0,6-7,220.0,"January 3, 1995",University of Arizona,1471382.0
24341,2017.0,Richaun Holmes,C,23.0,PHI,57.0,17.0,1193.0,18.6,0.611,0.187,0.25,8.7,20.1,14.4,8.3,1.7,3.7,10.7,18.6,,2.2,1.6,3.7,0.151,,0.2,1.5,1.7,1.1,230.0,412.0,0.558,27.0,77.0,0.351,203.0,335.0,0.606,0.591,72.0,103.0,0.699,94.0,217.0,311.0,58.0,42.0,55.0,55.0,136.0,559.0,6-10,245.0,"October 15, 1993",Bowling Green State University,1471382.0
24342,2017.0,Rodney Hood,SG,24.0,UTA,59.0,55.0,1593.0,12.4,0.522,0.461,0.173,1.2,13.1,7.3,10.1,1.3,0.6,8.3,22.9,,0.7,1.9,2.6,0.078,,-0.3,-0.9,-1.2,0.3,272.0,666.0,0.408,114.0,307.0,0.371,158.0,359.0,0.44,0.494,90.0,115.0,0.783,16.0,186.0,202.0,96.0,38.0,11.0,65.0,132.0,748.0,6-8,206.0,"October 20, 1992",Duke University,2386864.0
24343,2017.0,Al Horford,C,30.0,BOS,68.0,68.0,2193.0,17.7,0.553,0.302,0.169,4.9,18.6,11.8,24.4,1.2,3.3,11.9,19.8,,3.6,2.7,6.3,0.137,,1.0,2.1,3.1,2.8,379.0,801.0,0.473,86.0,242.0,0.355,293.0,559.0,0.524,0.527,108.0,135.0,0.8,95.0,369.0,464.0,337.0,52.0,87.0,116.0,138.0,952.0,6-10,245.0,"June 3, 1986",University of Florida,27734405.0
24345,2017.0,Dwight Howard,C,31.0,ATL,74.0,74.0,2199.0,20.8,0.627,0.003,0.692,15.0,31.7,23.5,7.8,1.4,3.6,17.5,19.2,,3.8,4.5,8.3,0.181,,-0.5,2.8,2.3,2.4,388.0,613.0,0.633,0.0,2.0,0.0,388.0,611.0,0.635,0.633,226.0,424.0,0.533,296.0,644.0,940.0,104.0,64.0,92.0,170.0,203.0,1002.0,6-11,265.0,"December 8, 1985",,23500000.0
24347,2017.0,Josh Huestis,PF,25.0,OKC,2.0,0.0,31.0,26.1,0.612,0.364,0.091,14.3,17.9,16.1,15.5,0.0,7.7,0.0,15.7,,0.1,0.0,0.2,0.265,,3.9,1.8,5.7,0.1,6.0,11.0,0.545,2.0,4.0,0.5,4.0,7.0,0.571,0.636,0.0,1.0,0.0,4.0,5.0,9.0,3.0,0.0,3.0,0.0,0.0,14.0,6-7,230.0,"December 19, 1991",Stanford University,1471382.0
24350,2017.0,Serge Ibaka,PF,27.0,TOT,79.0,79.0,2422.0,16.4,0.566,0.323,0.127,5.7,19.0,12.2,5.2,0.8,4.2,9.2,20.9,,2.5,2.6,5.1,0.101,,-0.5,0.1,-0.4,1.0,471.0,982.0,0.48,124.0,317.0,0.391,347.0,665.0,0.522,0.543,107.0,125.0,0.856,129.0,409.0,538.0,75.0,41.0,124.0,105.0,215.0,1173.0,6-10,235.0,"September 18, 1989",,20061729.0
24351,2017.0,Serge Ibaka,PF,27.0,ORL,56.0,56.0,1710.0,17.5,0.569,0.304,0.129,6.2,18.5,12.2,5.9,1.0,4.3,8.2,20.8,,2.1,1.7,3.8,0.108,,-0.1,0.4,0.3,1.0,343.0,703.0,0.488,83.0,214.0,0.388,260.0,489.0,0.532,0.547,77.0,91.0,0.846,100.0,282.0,382.0,60.0,34.0,91.0,66.0,139.0,846.0,6-10,235.0,"September 18, 1989",,20061729.0
24352,2017.0,Serge Ibaka,PF,27.0,TOR,23.0,23.0,712.0,13.8,0.556,0.369,0.122,4.6,20.1,12.4,3.3,0.5,4.0,11.7,20.9,,0.4,0.8,1.3,0.085,,-1.5,-0.5,-2.1,0.0,128.0,279.0,0.459,41.0,103.0,0.398,87.0,176.0,0.494,0.532,30.0,34.0,0.882,29.0,127.0,156.0,15.0,7.0,33.0,39.0,76.0,327.0,6-10,235.0,"September 18, 1989",,20061729.0
24353,2017.0,Andre Iguodala,SF,33.0,GSW,76.0,0.0,1998.0,14.4,0.624,0.427,0.246,3.0,13.1,8.3,16.7,1.8,1.5,11.2,11.2,,4.1,2.9,6.9,0.167,,1.3,1.7,3.0,2.5,219.0,415.0,0.528,64.0,177.0,0.362,155.0,238.0,0.651,0.605,72.0,102.0,0.706,51.0,253.0,304.0,262.0,76.0,39.0,58.0,97.0,574.0,6-6,215.0,"January 28, 1984",University of Arizona,14814815.0
24354,2017.0,Ersan Ilyasova,PF,29.0,TOT,82.0,52.0,2142.0,14.6,0.546,0.452,0.233,5.9,18.8,12.4,11.0,1.3,0.9,10.6,22.2,,1.8,2.3,4.1,0.091,,0.3,-0.8,-0.5,0.8,384.0,890.0,0.431,142.0,402.0,0.353,242.0,488.0,0.496,0.511,161.0,207.0,0.778,115.0,366.0,481.0,141.0,58.0,23.0,116.0,211.0,1071.0,6-10,235.0,"May 15, 1987",,6000000.0
